,Date,Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Num_of_Baskets,Temp_celsius,Weather,Wind_kmph,Humidity_percent,Laundry_count,Day,Hour
3345,11/02/2016,15:41:51,0,1,2,54.0,1,2,1,2,0,3,1,2,0,0,2,3,1,35.0,3.0,14.0,3.121295067,101.6655897,1.0,33.0,0,19.0,63.0,11,4,15
3346,16/12/2015,12:58:54,0,0,2,41.0,0,1,0,10,1,1,1,2,0,1,0,2,1,29.0,1.0,15.0,3.075287932,101.6984784,2.0,30.0,3,7.0,70.0,14,6,12
3347,24/01/2016,9:10:59,2,1,1,42.0,1,2,1,10,0,2,0,2,1,1,3,2,0,22.0,1.0,13.0,3.105621403,101.7063523,1.0,27.0,0,6.0,84.0,12,3,9
3348,02/01/2016,21:47:01,1,0,2,41.0,1,4,1,6,0,0,0,0,0,0,3,3,1,24.0,0.0,9.0,3.108667176,101.7065093,3.0,28.0,0,2.0,79.0,10,2,21
3349,19/02/2016,17:28:07,2,0,2,19.0,1,1,1,2,0,10,0,11,0,0,3,1,0,27.0,0.0,11.0,3.106456672,101.6525801,2.0,28.0,0,13.0,79.0,5,0,17
3350,12/12/2015,12:26:37,3,0,1,37.0,1,4,0,3,1,2,1,7,0,1,2,0,0,26.0,3.0,11.0,3.13672105,101.6468925,3.0,31.0,0,7.0,66.0,8,2,12
3351,16/12/2015,14:04:31,2,1,2,24.0,0,0,0,4,1,6,0,3,1,0,1,2,0,22.0,5.0,8.0,3.079802883,101.7095973,1.0,31.0,0,13.0,66.0,11,6,14
3352,26/12/2015,8:34:46,2,1,1,28.0,0,1,1,6,1,10,1,5,0,1,0,1,1,21.0,3.0,9.0,3.123216781,101.6988656,3.0,25.0,0,0.0,94.0,18,2,8
3353,22/12/2015,12:47:04,3,0,1,34.0,0,3,1,4,0,8,0,11,0,0,1,0,1,42.0,1.0,20.0,3.100844019,101.6668838,3.0,31.0,0,9.0,66.0,15,5,12
3354,23/12/2015,7:08:09,3,0,0,50.0,0,3,1,6,1,11,0,7,1,0,2,1,0,11.0,3.0,10.0,3.086276477,101.6444036,1.0,26.0,3,0.0,89.0,23,6,7
3355,20/02/2016,5:11:19,2,0,0,40.0,1,2,0,3,1,8,1,11,1,1,0,1,0,51.0,4.0,15.0,3.069943717,101.6633758,3.0,26.0,0,0.0,89.0,19,2,5
3356,01/03/2016,12:13:24,0,1,1,24.0,1,3,0,7,1,3,1,7,0,1,0,3,1,34.0,4.0,17.0,3.082805936,101.6868217,2.0,26.0,0,2.0,94.0,13,5,12
3357,11/02/2016,6:07:07,0,0,0,34.0,1,0,0,4,2,9,0,12,1,0,0,2,1,57.0,0.0,12.0,3.078853421,101.7035869,3.0,26.0,3,2.0,89.0,15,4,6
3358,01/03/2016,11:35:27,2,0,2,42.0,0,1,1,9,1,4,0,0,1,1,2,2,1,16.0,3.0,12.0,3.136994715,101.6735419,1.0,31.0,0,9.0,55.0,8,5,11
3359,31/12/2015,7:48:38,3,1,1,47.0,0,2,0,6,1,6,1,8,1,1,0,0,0,18.0,3.0,17.0,3.070220461,101.6524865,1.0,24.0,3,2.0,89.0,24,4,7
3360,11/01/2016,19:17:08,0,1,2,59.0,0,4,1,3,1,6,1,11,0,1,0,3,0,20.0,4.0,9.0,3.085960156,101.7012982,3.0,30.0,0,9.0,75.0,17,1,19
3361,10/12/2015,8:24:28,2,0,0,28.0,0,1,1,4,1,5,1,5,0,1,1,0,0,29.0,2.0,16.0,3.1312063,101.7075485,2.0,25.0,3,2.0,94.0,23,4,8
3362,22/01/2016,20:19:28,2,1,2,37.0,1,3,0,5,0,2,0,2,0,1,1,2,1,56.0,0.0,18.0,3.085630192,101.6528454,2.0,25.0,0,4.0,94.0,20,0,20
3363,13/01/2016,19:48:41,1,1,1,55.0,0,4,1,10,2,3,0,6,0,1,2,1,1,49.0,3.0,18.0,3.104729932,101.6645086,2.0,31.0,3,11.0,70.0,14,6,19
3364,20/02/2016,13:22:40,3,0,0,45.0,1,2,1,7,1,6,0,3,0,0,3,2,1,14.0,1.0,7.0,3.095500207,101.6719848,2.0,32.0,3,9.0,55.0,16,2,13
3365,20/01/2016,6:50:52,1,0,0,20.0,1,3,0,10,0,1,1,13,1,1,1,0,0,11.0,4.0,21.0,3.070933261,101.6631413,1.0,25.0,0,0.0,94.0,19,6,6
3366,17/12/2015,5:48:48,3,1,2,21.0,1,4,1,2,0,6,0,5,1,1,1,2,0,33.0,3.0,14.0,3.120639096,101.6738025,2.0,24.0,3,0.0,94.0,13,4,5
3367,03/02/2016,13:08:33,1,0,0,35.0,0,2,1,5,1,10,0,2,0,1,2,2,1,60.0,5.0,10.0,3.122262019,101.6872058,1.0,31.0,0,9.0,62.0,16,6,13
3368,27/12/2015,22:36:03,1,1,0,37.0,0,2,0,5,1,5,0,11,0,0,2,2,0,42.0,4.0,18.0,3.13505928,101.6884522,2.0,26.0,0,4.0,89.0,19,3,22
3369,08/12/2015,22:26:13,0,1,2,38.0,0,1,1,5,1,1,1,2,1,0,1,1,1,46.0,5.0,21.0,3.107259362,101.6515548,2.0,26.0,3,7.0,89.0,6,5,22
3370,24/01/2016,13:37:33,3,0,1,52.0,1,3,0,8,2,0,1,5,1,0,2,0,1,12.0,1.0,15.0,3.133598427,101.7096539,3.0,34.0,0,11.0,49.0,23,3,13
3371,21/02/2016,13:14:38,3,0,2,46.0,1,1,1,5,1,10,1,8,0,1,1,2,1,45.0,1.0,10.0,3.127870447,101.6471471,1.0,34.0,0,7.0,32.0,8,3,13
3372,28/01/2016,0:44:06,0,1,2,24.0,0,2,1,10,1,1,1,7,1,1,1,1,0,24.0,5.0,8.0,3.074613712,101.6659312,1.0,28.0,0,6.0,84.0,22,4,0
3373,14/02/2016,3:25:51,0,1,0,39.0,0,2,1,3,1,1,1,13,1,0,3,2,1,23.0,0.0,11.0,3.117201373,101.6979021,3.0,26.0,3,2.0,84.0,13,3,3
3374,27/01/2016,7:39:33,3,1,0,50.0,0,0,1,6,2,11,1,7,1,1,3,3,1,14.0,1.0,13.0,3.079668918,101.6839464,3.0,25.0,0,4.0,89.0,18,6,7
3375,28/01/2016,20:28:29,1,1,0,21.0,0,2,0,7,1,5,1,3,1,0,2,1,0,39.0,5.0,8.0,3.078120965,101.648436,3.0,27.0,3,6.0,84.0,23,4,20
3376,15/02/2016,13:21:57,3,0,2,20.0,1,1,0,10,1,4,1,0,0,0,0,2,1,45.0,0.0,13.0,3.100806604,101.7002647,3.0,33.0,0,6.0,56.0,14,1,13
3377,14/12/2015,9:06:30,2,0,2,49.0,0,4,1,9,2,10,0,3,0,1,2,3,0,58.0,1.0,16.0,3.112224493,101.6878428,3.0,24.0,3,0.0,100.0,15,1,9
3378,11/02/2016,11:52:06,3,0,1,56.0,0,3,1,3,0,1,1,13,1,0,1,2,0,43.0,4.0,21.0,3.095138496,101.6591469,1.0,31.0,3,6.0,62.0,17,4,11
3379,19/12/2015,1:18:04,3,1,2,45.0,1,1,1,2,0,2,1,4,0,0,1,2,1,16.0,4.0,11.0,3.134399096,101.6691487,2.0,26.0,0,2.0,84.0,9,2,1
3380,18/12/2015,1:20:21,3,0,2,21.0,1,4,1,9,1,7,1,11,0,0,0,1,0,29.0,1.0,12.0,3.103897754,101.6456761,2.0,25.0,0,6.0,89.0,10,0,1
3381,12/01/2016,11:22:13,1,0,1,18.0,1,2,0,10,2,1,1,10,0,0,2,2,0,15.0,0.0,7.0,3.071534305,101.6931382,2.0,31.0,3,4.0,66.0,14,5,11
3382,14/01/2016,0:34:10,0,0,0,46.0,0,1,1,2,2,3,1,1,1,0,1,3,1,29.0,0.0,21.0,3.134392505,101.6847392,1.0,27.0,0,0.0,94.0,13,4,0
3383,14/02/2016,23:49:44,2,0,2,44.0,0,3,0,10,1,3,0,5,1,0,0,1,1,21.0,4.0,10.0,3.132064215,101.6942377,1.0,25.0,0,2.0,94.0,23,3,23
3384,26/02/2016,20:26:47,3,0,0,51.0,0,4,1,0,2,7,0,0,0,0,2,3,1,35.0,5.0,8.0,3.075884415,101.645291,2.0,29.0,0,7.0,66.0,24,0,20
3385,09/02/2016,19:34:57,2,0,1,45.0,0,0,0,10,1,4,0,9,1,1,0,3,0,48.0,2.0,21.0,3.135127064,101.6518615,3.0,28.0,0,4.0,84.0,5,5,19
3386,17/02/2016,11:46:16,2,0,2,31.0,1,4,1,7,0,5,1,8,0,1,2,0,1,27.0,2.0,16.0,3.11233016,101.6569937,3.0,30.0,3,7.0,52.0,9,6,11
3387,16/01/2016,16:58:47,0,0,1,37.0,0,2,1,8,0,0,1,7,0,0,3,1,1,29.0,2.0,10.0,3.104053915,101.6744161,2.0,32.0,0,9.0,67.0,15,2,16
3388,24/01/2016,1:47:35,2,1,0,20.0,1,2,1,5,2,5,0,11,1,1,2,2,0,41.0,1.0,16.0,3.118855484,101.6974615,3.0,25.0,0,6.0,83.0,13,3,1
3389,20/01/2016,7:30:24,3,0,2,58.0,1,3,1,3,1,6,1,14,0,1,1,3,0,53.0,3.0,21.0,3.139262383,101.6551088,1.0,25.0,0,2.0,89.0,6,6,7
3390,13/01/2016,2:24:24,2,1,0,32.0,0,1,1,1,1,1,0,2,0,1,3,0,0,47.0,3.0,17.0,3.098307237,101.6666989,3.0,26.0,0,0.0,89.0,15,6,2
3391,04/02/2016,8:07:19,0,1,0,47.0,1,1,1,6,1,7,0,14,0,1,2,1,0,44.0,1.0,9.0,3.068958574,101.6570672,1.0,25.0,0,4.0,89.0,21,4,8
3392,17/02/2016,23:00:40,1,0,2,58.0,1,1,0,3,2,11,0,2,1,0,2,1,1,57.0,1.0,13.0,3.106305,101.701365,1.0,27.0,3,2.0,79.0,14,6,23
3393,07/12/2015,3:27:00,1,1,0,27.0,0,4,1,5,1,5,0,6,1,1,2,1,0,58.0,0.0,21.0,3.089356575,101.6892185,1.0,25.0,0,6.0,94.0,14,1,3
3394,17/01/2016,21:03:57,0,1,2,45.0,0,1,1,8,0,1,1,3,0,1,0,3,1,31.0,5.0,9.0,3.134981982,101.6530908,2.0,27.0,2,6.0,89.0,6,3,21
3395,14/01/2016,13:02:00,3,1,0,58.0,0,1,1,3,1,11,0,13,0,1,0,0,0,42.0,4.0,13.0,3.074405959,101.7089492,2.0,33.0,0,7.0,59.0,9,4,13
3396,10/12/2015,10:45:39,1,1,0,31.0,1,3,1,8,1,1,1,14,0,0,2,0,1,46.0,1.0,21.0,3.07014103,101.6601245,3.0,29.0,3,7.0,74.0,19,4,10
3397,04/12/2015,10:09:10,3,1,2,57.0,0,4,0,3,2,10,0,10,0,1,3,2,1,56.0,0.0,20.0,3.129827326,101.6597379,1.0,28.0,0,2.0,79.0,8,0,10
3398,10/12/2015,17:20:58,2,0,1,29.0,1,2,1,1,2,11,0,14,1,0,1,0,1,34.0,1.0,14.0,3.079283954,101.6947829,3.0,26.0,1,7.0,94.0,17,4,17
3399,04/01/2016,3:35:59,2,0,1,20.0,0,3,1,1,2,8,1,6,1,0,3,1,0,28.0,3.0,10.0,3.119363593,101.6481363,1.0,26.0,3,2.0,89.0,11,1,3
3400,02/12/2015,8:35:43,3,1,1,60.0,0,2,0,4,0,5,1,0,0,1,2,3,0,35.0,0.0,13.0,3.103051799,101.7025091,3.0,25.0,0,2.0,94.0,12,6,8
3401,08/01/2016,23:05:52,1,0,1,28.0,0,1,1,6,2,6,1,8,1,1,1,0,0,16.0,1.0,15.0,3.097389539,101.6560532,3.0,28.0,0,0.0,84.0,14,0,23
3402,17/02/2016,3:30:36,3,0,1,48.0,0,3,1,0,0,1,0,4,1,1,2,1,0,41.0,5.0,18.0,3.117082133,101.6564523,2.0,26.0,3,2.0,70.0,10,6,3
3403,19/02/2016,6:38:05,3,0,1,30.0,1,2,1,3,2,0,0,7,0,1,3,2,0,50.0,1.0,20.0,3.132640347,101.6696616,1.0,24.0,0,0.0,94.0,11,0,6
3404,20/01/2016,8:53:26,2,0,1,52.0,0,3,1,6,1,6,1,9,1,0,2,0,1,40.0,1.0,9.0,3.102031423,101.6887398,1.0,25.0,0,2.0,94.0,17,6,8
3405,14/12/2015,10:50:22,1,0,0,41.0,0,3,1,5,2,8,1,12,0,1,3,2,0,18.0,1.0,15.0,3.092687091,101.7058699,1.0,27.0,0,6.0,84.0,16,1,10
3406,25/02/2016,19:37:28,3,0,1,39.0,0,3,1,8,1,8,1,3,0,1,3,0,1,20.0,4.0,8.0,3.086377791,101.7075101,2.0,31.0,0,9.0,62.0,15,4,19
3407,16/01/2016,0:38:55,1,1,0,28.0,1,2,0,6,2,8,1,10,1,1,1,1,1,25.0,1.0,18.0,3.094777079,101.6946773,1.0,26.0,0,4.0,94.0,13,2,0
3408,26/02/2016,13:57:52,1,1,2,32.0,0,0,1,9,0,9,1,5,0,0,3,2,0,55.0,4.0,19.0,3.125503702,101.6836552,3.0,33.0,0,11.0,44.0,13,0,13
3409,07/01/2016,9:08:25,3,0,1,51.0,1,0,0,8,0,10,0,0,1,0,0,0,0,46.0,5.0,15.0,3.125640795,101.6815593,2.0,27.0,0,2.0,89.0,12,4,9
3410,29/02/2016,5:38:42,2,1,2,44.0,1,3,0,6,1,7,0,11,0,0,3,3,1,18.0,3.0,19.0,3.110377166,101.6504133,2.0,25.0,0,0.0,94.0,7,1,5
3411,21/02/2016,3:12:39,3,0,2,44.0,0,3,0,0,1,9,0,0,1,0,0,1,0,55.0,3.0,10.0,3.131366211,101.6513356,1.0,25.0,3,0.0,94.0,6,3,3
3412,25/02/2016,0:59:56,0,0,0,22.0,1,2,1,8,1,7,0,11,1,0,2,0,0,14.0,0.0,14.0,3.10331214,101.6627082,2.0,26.0,3,4.0,89.0,14,4,0
3413,07/12/2015,11:12:08,2,0,2,24.0,0,2,0,10,0,7,1,14,0,0,1,3,0,20.0,0.0,14.0,3.087515338,101.6524171,3.0,30.0,0,6.0,66.0,16,1,11
3414,13/02/2016,0:24:34,0,0,2,55.0,1,1,0,6,2,7,1,6,1,0,3,0,0,42.0,0.0,19.0,3.106402844,101.6991225,2.0,28.0,0,2.0,74.0,14,2,0
3415,13/01/2016,17:05:08,2,1,1,22.0,1,1,0,5,2,7,1,14,1,0,0,0,1,25.0,2.0,17.0,3.102696939,101.665584,1.0,32.0,0,7.0,67.0,15,6,17
3416,02/12/2015,20:46:25,1,0,2,33.0,0,1,1,2,0,1,1,8,0,0,2,2,1,20.0,4.0,10.0,3.134035896,101.6499408,3.0,28.0,0,6.0,84.0,5,6,20
3417,12/02/2016,5:50:41,0,1,1,57.0,0,0,1,2,2,10,1,5,0,1,3,2,1,28.0,1.0,16.0,3.101487516,101.6933698,2.0,26.0,0,6.0,84.0,16,0,5
3418,29/02/2016,19:02:24,3,1,1,54.0,0,2,0,7,2,0,1,8,1,0,3,0,0,59.0,4.0,13.0,3.131909609,101.704883,2.0,31.0,0,11.0,66.0,21,1,19
3419,18/01/2016,2:50:41,0,1,2,52.0,0,0,0,1,1,3,1,4,1,0,3,0,1,20.0,3.0,16.0,3.074656129,101.6780853,2.0,26.0,0,2.0,94.0,21,1,2
3420,18/02/2016,1:14:56,2,1,0,24.0,1,3,1,10,2,7,1,13,1,0,2,1,1,52.0,1.0,15.0,3.081906137,101.6529386,3.0,26.0,3,0.0,79.0,22,4,1
3421,18/12/2015,5:36:53,3,0,1,59.0,0,2,0,7,2,6,1,7,1,0,1,0,1,13.0,1.0,18.0,3.129554722,101.666219,2.0,24.0,0,7.0,94.0,10,0,5
3422,20/12/2015,13:50:39,3,0,0,19.0,1,1,0,10,0,10,1,0,0,1,0,3,1,46.0,4.0,19.0,3.074223328,101.6557819,3.0,31.0,0,11.0,66.0,20,3,13
3423,20/12/2015,18:07:30,3,0,2,29.0,1,0,1,10,1,1,1,10,0,0,1,0,1,56.0,0.0,9.0,3.094245613,101.6856357,1.0,29.0,0,11.0,74.0,15,3,18
3424,04/02/2016,6:16:39,0,1,1,19.0,0,4,1,0,0,3,0,10,1,1,1,1,0,43.0,3.0,19.0,3.11197106,101.7046561,2.0,26.0,0,2.0,94.0,10,4,6
3425,28/12/2015,20:01:42,0,1,1,20.0,1,1,0,8,2,11,0,13,0,1,2,2,1,19.0,1.0,17.0,3.089465567,101.6681592,2.0,26.0,0,4.0,89.0,21,1,20
3426,05/01/2016,5:54:21,2,0,1,46.0,0,2,0,6,1,3,0,13,1,0,2,2,1,17.0,0.0,20.0,3.087118501,101.6487469,3.0,25.0,0,0.0,94.0,20,5,5
3427,10/12/2015,4:30:30,2,0,0,56.0,0,3,0,4,2,11,1,9,1,1,1,0,0,41.0,0.0,20.0,3.136502444,101.6473247,2.0,25.0,0,4.0,94.0,8,4,4
3428,14/12/2015,22:40:52,0,1,1,36.0,0,3,1,10,1,9,1,14,1,1,3,1,0,54.0,4.0,8.0,3.100937843,101.6801244,1.0,25.0,2,9.0,94.0,15,1,22
3429,23/01/2016,19:39:41,0,1,2,33.0,0,2,0,6,0,4,1,12,1,0,1,2,1,14.0,5.0,20.0,3.117506171,101.6595061,3.0,25.0,0,2.0,89.0,10,2,19
3430,09/02/2016,21:54:50,2,0,1,47.0,0,0,0,3,1,10,0,11,1,0,2,1,0,36.0,5.0,9.0,3.104091917,101.6675045,1.0,28.0,0,2.0,84.0,15,5,21
3431,27/02/2016,1:08:35,3,1,1,54.0,1,4,1,5,1,9,1,12,1,0,0,2,1,53.0,0.0,12.0,3.073559998,101.6490175,3.0,27.0,0,4.0,74.0,25,2,1
3432,11/12/2015,5:54:38,3,1,2,45.0,1,3,0,2,1,11,1,3,0,0,1,3,1,32.0,2.0,18.0,3.095904537,101.640922,2.0,25.0,0,0.0,94.0,22,0,5
3433,13/01/2016,22:34:07,0,1,2,32.0,0,1,1,4,1,10,0,1,0,1,3,0,1,15.0,2.0,8.0,3.068315754,101.6443641,2.0,27.0,3,4.0,89.0,28,6,22
3434,06/12/2015,19:36:31,1,0,0,39.0,0,3,1,7,0,2,0,13,1,1,3,0,1,51.0,2.0,11.0,3.122255554,101.7022268,2.0,25.0,0,4.0,94.0,18,3,19
3435,10/01/2016,5:30:25,0,1,2,57.0,1,0,1,3,2,3,1,3,0,1,3,1,0,22.0,0.0,17.0,3.13237175,101.6412402,3.0,25.0,3,2.0,94.0,7,3,5
3436,16/12/2015,22:37:29,3,0,0,21.0,1,4,1,5,0,2,0,12,0,1,2,0,1,35.0,3.0,9.0,3.114153547,101.6604995,1.0,25.0,0,0.0,83.0,12,6,22
3437,15/12/2015,7:35:28,2,1,0,32.0,1,1,1,0,2,8,1,14,0,1,0,0,0,40.0,5.0,14.0,3.071587346,101.6478583,2.0,24.0,3,6.0,100.0,27,5,7
3438,24/02/2016,4:53:24,3,0,1,46.0,0,1,1,0,2,0,1,10,0,1,3,0,1,43.0,0.0,7.0,3.071358133,101.6787581,1.0,25.0,3,0.0,94.0,17,6,4
3439,01/12/2015,0:19:54,3,0,0,32.0,0,2,1,9,2,9,1,13,1,1,0,3,1,28.0,5.0,14.0,3.08885231,101.6521849,1.0,25.0,0,4.0,94.0,17,5,0
3440,05/01/2016,7:18:01,0,1,1,39.0,1,4,1,2,2,7,0,6,1,0,3,2,1,30.0,3.0,15.0,3.077094496,101.6987676,3.0,26.0,0,6.0,89.0,14,5,7
3441,15/12/2015,9:45:53,1,1,1,58.0,0,3,0,4,0,10,0,0,1,0,3,1,0,60.0,5.0,11.0,3.068139489,101.6749513,3.0,26.0,3,6.0,89.0,19,5,9
3442,07/12/2015,10:03:53,1,1,2,49.0,1,4,1,2,2,2,0,7,1,1,3,1,1,51.0,1.0,13.0,3.071795833,101.6507784,3.0,30.0,0,2.0,70.0,25,1,10
3443,27/02/2016,10:13:29,1,0,2,49.0,1,4,1,10,2,7,0,4,0,1,0,2,0,46.0,2.0,10.0,3.100392943,101.654996,3.0,30.0,3,7.0,59.0,6,2,10
3444,04/12/2015,11:29:39,2,1,0,19.0,1,2,0,2,0,1,0,4,0,1,2,3,0,51.0,2.0,9.0,3.112879333,101.6669048,3.0,30.0,0,6.0,70.0,12,0,11
3445,07/02/2016,12:30:12,0,0,0,40.0,0,4,1,4,0,1,0,3,1,1,3,3,1,39.0,1.0,13.0,3.123645346,101.6862062,2.0,31.0,0,17.0,59.0,16,3,12
3446,28/12/2015,8:55:35,3,1,0,25.0,1,3,0,2,0,0,0,14,0,1,3,2,0,60.0,4.0,18.0,3.137736928,101.665386,3.0,26.0,0,0.0,89.0,7,1,8
3447,06/02/2016,4:15:09,2,0,1,52.0,1,2,0,8,0,9,0,8,1,1,0,3,1,34.0,4.0,20.0,3.098998588,101.6869192,1.0,25.0,1,2.0,100.0,18,2,4
3448,04/01/2016,5:13:15,2,0,1,25.0,1,0,1,5,2,7,0,2,0,0,1,3,0,16.0,4.0,16.0,3.097244968,101.6572215,3.0,25.0,0,2.0,94.0,15,1,5
3449,11/01/2016,2:36:13,3,1,1,19.0,1,3,1,3,1,0,0,9,0,0,1,2,0,60.0,1.0,21.0,3.066983117,101.6597508,3.0,26.0,0,7.0,89.0,20,1,2
3450,14/12/2015,21:48:32,0,0,1,44.0,1,1,0,1,0,2,0,13,0,0,0,2,1,23.0,0.0,20.0,3.129452651,101.6814758,1.0,26.0,2,15.0,84.0,13,1,21
3451,18/12/2015,2:09:22,2,1,2,35.0,1,4,0,3,2,11,0,6,0,0,2,1,1,32.0,5.0,11.0,3.06683545,101.6952048,1.0,25.0,0,9.0,89.0,13,0,2
3452,10/01/2016,3:34:39,3,1,2,25.0,0,4,1,9,2,2,0,14,0,1,1,2,0,28.0,2.0,7.0,3.067633983,101.70664,3.0,26.0,3,2.0,89.0,9,3,3
3453,13/02/2016,6:42:41,1,1,0,40.0,1,3,0,1,0,11,1,0,0,1,1,3,1,29.0,4.0,14.0,3.103927277,101.7035205,3.0,26.0,3,6.0,84.0,13,2,6
3454,08/01/2016,10:11:06,3,0,1,55.0,0,2,0,5,1,11,0,11,1,1,2,1,0,57.0,4.0,10.0,3.131035598,101.701941,1.0,29.0,3,7.0,74.0,21,0,10
3455,12/01/2016,16:24:02,2,0,2,59.0,0,1,1,5,2,4,1,9,0,1,0,2,1,41.0,3.0,14.0,3.093873548,101.6535414,1.0,31.0,0,17.0,66.0,14,5,16
3456,06/02/2016,3:58:40,0,1,0,52.0,0,0,0,5,0,5,0,5,1,0,1,2,1,44.0,4.0,20.0,3.092080643,101.6499704,1.0,26.0,0,2.0,94.0,16,2,3
3457,28/12/2015,5:53:04,1,1,0,32.0,0,3,1,3,2,2,1,5,1,1,2,2,1,43.0,1.0,21.0,3.127281434,101.6800261,1.0,25.0,0,0.0,94.0,12,1,5
3458,30/01/2016,23:32:55,2,0,2,36.0,0,3,1,9,1,3,0,4,1,1,1,3,0,18.0,4.0,9.0,3.084605696,101.6974231,3.0,28.0,0,4.0,84.0,17,2,23
3459,16/12/2015,11:43:02,1,0,1,37.0,1,2,1,10,0,7,0,3,1,1,2,2,0,33.0,0.0,16.0,3.100071793,101.641431,3.0,30.0,3,6.0,70.0,16,6,11
3460,04/01/2016,23:28:45,2,1,0,38.0,0,4,1,3,1,2,0,10,1,0,1,2,0,43.0,4.0,18.0,3.077664221,101.6698648,1.0,25.0,0,2.0,94.0,22,1,23
3461,20/01/2016,15:58:27,3,1,2,48.0,1,2,0,5,0,7,0,3,1,1,0,2,0,17.0,1.0,21.0,3.072150607,101.6851996,3.0,35.0,0,4.0,44.0,18,6,15
3462,14/01/2016,13:42:40,2,1,2,28.0,0,2,1,10,1,10,1,4,0,1,3,0,1,60.0,5.0,10.0,3.080871739,101.6817922,2.0,33.0,0,7.0,59.0,18,4,13
3463,23/02/2016,2:25:14,3,1,1,30.0,1,2,0,7,2,1,0,12,0,0,0,2,1,19.0,2.0,16.0,3.067182734,101.6506987,1.0,26.0,0,2.0,89.0,29,5,2
3464,22/01/2016,6:53:11,2,1,0,51.0,0,1,0,5,0,5,0,9,1,0,3,2,1,52.0,3.0,15.0,3.090240493,101.6467459,2.0,26.0,3,4.0,84.0,22,0,6
3465,26/12/2015,22:01:18,1,1,0,34.0,1,4,1,4,2,11,1,3,1,1,1,1,1,47.0,2.0,16.0,3.138146143,101.6567343,1.0,28.0,3,2.0,79.0,5,2,22
3466,14/02/2016,15:49:38,0,1,1,42.0,0,2,1,5,2,7,0,8,1,0,0,0,1,50.0,1.0,14.0,3.131965109,101.6881767,1.0,34.0,0,6.0,53.0,16,3,15
3467,14/01/2016,2:53:53,0,0,1,24.0,1,4,0,8,2,6,0,0,1,0,3,1,0,38.0,0.0,10.0,3.136327385,101.7036869,2.0,27.0,3,2.0,89.0,20,4,2
3468,20/02/2016,21:54:43,0,1,1,58.0,0,4,1,2,1,4,1,2,0,0,3,0,0,50.0,2.0,21.0,3.130506377,101.6806616,1.0,26.0,0,2.0,89.0,11,2,21
3469,06/12/2015,12:30:30,0,0,0,29.0,1,3,1,1,2,3,0,14,0,0,0,0,1,47.0,4.0,12.0,3.136770039,101.6531913,3.0,32.0,0,6.0,59.0,6,3,12
3470,22/02/2016,6:33:22,0,0,1,58.0,1,2,1,8,0,5,1,13,1,1,0,3,1,19.0,3.0,9.0,3.099584193,101.6947342,2.0,24.0,0,2.0,89.0,15,1,6
3471,10/02/2016,16:53:49,3,0,0,40.0,1,0,0,7,1,1,1,5,0,1,1,0,1,58.0,2.0,15.0,3.1017201,101.7094948,1.0,32.0,0,7.0,59.0,11,6,16
3472,07/02/2016,12:47:27,2,1,0,30.0,1,1,1,0,0,4,0,9,1,0,2,0,1,52.0,3.0,12.0,3.119905892,101.6549585,1.0,31.0,0,17.0,59.0,10,3,12
3473,01/03/2016,10:02:21,3,1,0,41.0,1,4,1,3,0,5,0,7,1,1,2,2,1,24.0,5.0,7.0,3.125606146,101.7020929,3.0,30.0,0,4.0,62.0,23,5,10
3474,02/01/2016,17:34:32,1,1,1,33.0,1,4,1,9,0,3,0,4,1,1,0,1,0,22.0,4.0,13.0,3.105792753,101.7092262,3.0,31.0,0,17.0,62.0,10,2,17
3475,11/01/2016,8:03:25,1,0,1,22.0,0,0,0,2,0,1,1,4,0,0,2,3,1,25.0,3.0,12.0,3.105536784,101.6941809,1.0,25.0,3,0.0,94.0,15,1,8
3476,21/02/2016,20:10:57,1,0,1,36.0,0,2,0,1,0,0,1,2,0,1,0,2,1,27.0,1.0,20.0,3.090101888,101.6572058,3.0,29.0,3,7.0,66.0,17,3,20
3477,30/12/2015,14:37:36,3,1,0,54.0,0,2,0,6,0,8,0,10,0,1,3,2,0,24.0,3.0,7.0,3.123592948,101.6540322,1.0,33.0,0,9.0,44.0,9,6,14
3478,14/12/2015,23:33:31,1,1,2,53.0,0,0,1,4,2,8,1,2,1,1,0,3,1,45.0,2.0,20.0,3.087180729,101.6661596,3.0,25.0,0,9.0,94.0,26,1,23
3479,10/12/2015,18:27:24,1,1,2,59.0,1,4,1,1,0,9,1,10,1,1,3,3,0,38.0,0.0,14.0,3.111991483,101.6643618,1.0,26.0,1,4.0,94.0,13,4,18
3480,24/01/2016,3:19:42,0,1,1,30.0,0,1,0,7,1,7,1,1,1,0,3,2,1,48.0,5.0,13.0,3.089875811,101.6713394,3.0,25.0,0,4.0,89.0,20,3,3
3481,09/12/2015,13:03:36,2,1,2,46.0,1,1,0,1,2,1,0,13,1,0,3,0,0,51.0,4.0,18.0,3.099262909,101.642129,2.0,32.0,3,7.0,63.0,16,6,13
3482,26/12/2015,1:11:32,3,0,1,32.0,0,1,1,5,1,0,0,1,0,1,2,2,1,46.0,0.0,12.0,3.089551714,101.67318,1.0,25.0,0,2.0,94.0,17,2,1
